,Spearman_coef,Sp-value,mic_score,row
RNFT1,-0.48867668160876,1.181217669092989e-81,0.39248808624458925,6979
NEURL1,0.33337603014581046,2.8450072762570525e-36,0.39228225014670187,5302
RYR2,0.4542417120182086,1.9297638526676208e-69,0.3922592691631105,7174
CDH4,0.4533680737901555,3.780463056782121e-69,0.39222103736257846,1350
VSX1,0.4312496456587437,4.94862508761319e-62,0.3921916904300855,9144
TNR,0.2995994412850864,2.6997223176794406e-29,0.3919459927715611,8576
CD36,-0.29136937386228545,9.938887030546465e-28,0.3919112446515002,1279
ISLR,-0.09798578243745215,0.0003195950951751822,0.39178833745846126,3943
PFKFB1,-0.18287351261485338,1.4032106286395764e-11,0.3916462827205747,5892
PFN2,0.5092339626021037,1.2225032791058162e-89,0.39141785348995606,5900
CACNG2,0.26756937416216753,1.747903483011611e-23,0.39140787797914695,1083
HSPA4L,0.5706631069211008,4.726460355151048e-117,0.3913834174430162,3694
MEIS2,0.478126003393694,9.199808232977825e-78,0.3912259671556152,4741
SLC22A3,-0.17993066371363053,2.991170097731363e-11,0.39117137631479776,7553
ANK2,0.37531181196821206,3.060349383797957e-46,0.39101896157966426,381
LDB2,-0.1156074114838311,2.1364688609539074e-05,0.39088544108628476,4308
ERMAP,-0.15891453865714295,4.630723262173129e-09,0.39086421073777466,2659
CYP4F11,0.4534132039714486,3.6515700441814155e-69,0.3908116772695469,2000
TULP1,0.4018742902947607,2.3086363640215645e-53,0.390765466855505,8848
ACACB,-0.13344143700481031,9.047788758847187e-07,0.3905834290170877,76
KLHL41,0.4204250614275281,9.76433191512282e-59,0.3905438055288036,4205
DOC2A,0.4023219812985642,1.7283462899055326e-53,0.39044978664652147,2283
NQO1,-0.0655350930471867,0.01622566608411891,0.39033662690976323,5446
PICALM,-0.13235174956423493,1.1113101051196252e-06,0.39027262170579163,5965
GMFG,-0.48594594307977484,1.2377123319494972e-80,0.3902248782491298,3230
ESRRG,0.5551588967959818,1.3773240706015382e-109,0.3901275341509419,2676
ARHGEF15,-0.1725770116849192,1.87670430221882e-10,0.39007297379749356,552
CACNA1C,0.35284831972356423,1.028848259006085e-40,0.39007239946820343,1069
NRSN2,0.5208190192449843,2.1917886019647745e-94,0.38987331896641897,5480
NPTX2,0.5017867008400445,1.1045243604982392e-86,0.3898677866787318,5441
C1S,-0.07088999944150547,0.009303591141478669,0.38971221543015444,1013
KCNJ8,-0.02723859493645462,0.3181769450167519,0.3895773819258495,4070
CTNNA2,0.5124054837493967,6.397692307346632e-91,0.38950225956558615,1905
TRIM9,0.5282635161730053,1.5575907488020782e-97,0.3893597237220976,8712
CRABP1,0.4243111898180891,6.613923471130836e-60,0.3892467044799812,1803
ENO2,0.5114862491905114,1.5092726316740002e-90,0.38924287757770987,2580
NMT2,-0.3933706991477601,5.189149839075829e-51,0.3892102652749194,5384
RBP3,0.2912192021851408,1.0603216779506344e-27,0.38902223916869777,6790
MXRA8,-0.13131481347995516,1.349427729683678e-06,0.38890995044187515,5072
RBMS2,-0.10735045783814909,7.988653942972477e-05,0.3888363483749739,6785
PLSCR4,-0.09950646828881596,0.0002571763426787589,0.38868822119649493,6111
LRAT,0.4987273244196735,1.7236276281349654e-85,0.3884862239258606,4413
CELSR2,0.557977994093402,6.471299135495837e-111,0.38843244789070824,1414
NEUROD1,0.4064579436444255,1.1667614841620961e-54,0.3884130299735326,5303
SLC23A2,0.25217686974482784,5.8876798376126036e-21,0.38836023895509075,7556
FGF14,0.3894580150318748,5.9464724557910235e-50,0.388158438465389,2906
GNS,-0.11129179905188348,4.3051794687388226e-05,0.3880861068167517,3273
FRMPD4,0.46955977309409186,1.0583168866928036e-74,0.38801393738275697,3008
CACNG3,0.272156223965814,2.861535516730975e-24,0.38787586478057745,1084
RFTN1,-0.4746803838510766,1.604791096344637e-76,0.3876710026249038,6850
SORBS2,0.4570730204604305,2.1537311415213582e-70,0.3876435335510415,7833
CD3E,-0.4978417636155808,3.798285930571966e-85,0.38761893676679227,1282
TTR,0.4043142279698075,4.740323296511173e-54,0.38753476597992154,8821
PAK6,0.4477355815113687,2.754890836257198e-67,0.38751549666728075,5680
PLS3,-0.1342061343591223,7.824529662114746e-07,0.38742815079706905,6109
FYN,-0.3560319237628757,1.8021293041922254e-41,0.3873755669937458,3043
CDH13,0.008759430785514865,0.7482460425236597,0.38732530777497404,1344
SPTBN1,-0.151329185643558,2.448857948785721e-08,0.38717338512666255,7914
SPTBN2,0.4375633279315723,5.204636603370938e-64,0.38715956191464734,7915
NR1H3,-0.1808505025404367,2.36419232246831e-11,0.38708134274077294,5450
ROBO4,-0.19983795466884877,1.3948085522297574e-13,0.3869743842289333,6990
BRSK2,0.49795054170694325,3.4474008860957835e-85,0.3869357711197846,934
B3GAT1,0.4317393443818491,3.4878329477204544e-62,0.3866258489258138,773
MPP2,0.507684893423255,5.1067211435520244e-89,0.3866174493555483,4910
XK,0.44648468278869363,7.063596340573357e-67,0.38657073263245306,9242
CASQ2,-0.022294109780417532,0.41395076808444686,0.38656790818293857,1165
ABI2,0.5063044174607396,1.8145532842306243e-88,0.38652227619098356,64
CNTN1,0.33886346606038303,1.715035452928525e-37,0.38643456075759597,1669
PSD3,0.49073452464581757,1.9830072529992363e-82,0.3863045917380075,6438
ERG,-0.1736993616564195,1.4251604030063482e-10,0.38580058761354347,2650
PECR,-0.300970120708084,1.4638966257782712e-29,0.38574803806077146,5854
PRMT5,0.39900018981813967,1.4652437245819408e-52,0.38555099003096605,6384
SLC24A3,-0.05378312773895212,0.04860402513277331,0.38544830235472394,7559
ASPA,-0.1150158405884593,2.355311564659413e-05,0.38544714236159316,644
IL20RA,0.5417713903362164,1.8851573911472879e-103,0.3854349848727782,3836
SLC25A4,0.49895273855177,1.409084138299694e-85,0.3854077926602132,7580
RAB15,0.4437984504418834,5.265140599702016e-66,0.38535744727358023,6610
MYLK,-0.086055757870923,0.0015833494505582933,0.38510373108921336,5105
KCTD20,-0.4913717707968111,1.1382969458695744e-82,0.38505779871669304,4091
SUSD4,0.5170438295119031,8.085185585071998e-93,0.3850347830654999,8105
KLC2,0.5244157920918178,6.75264228269758e-96,0.38494930783961384,4171
ARNT2,0.5262688968252727,1.1058543637466908e-96,0.3849309114161867,599
RAP1B,-0.5049339550809137,6.351972313798356e-88,0.3848931906100248,6704
EPHA5,0.42728314716830207,8.239753135939993e-61,0.3845783088705441,2614
KCNJ9,0.2951002300611693,1.966882141767045e-28,0.38456074773060617,4071
ITPKA,0.40377776630882267,6.721550338089419e-54,0.3845224390319181,3987
CPA1,-0.25278920032628244,4.7054492095262884e-21,0.38440341148910634,1776
GNGT1,0.24906467290897025,1.8223716836299404e-20,0.3843458396974532,3264
PHYH,0.013402541632197573,0.623360601079088,0.3842749161341405,5953
ARRB1,-0.06947701879764458,0.010811653781651297,0.38425844073553156,612
APOL6,-0.4343017585320655,5.539626560622036e-63,0.3842313366388961,484
WWC1,0.40319927473093903,9.788173431281679e-54,0.3841673301102467,9229
MYO3A,0.43999770880814637,8.758682847116232e-65,0.3841580080966556,5116
BOK,-0.15488910801281466,1.1320973588947017e-08,0.3841442934285968,907
DPYD,-0.5270037359450928,5.379616146930965e-97,0.38414140844953154,2321
ADIPOR2,-0.11956118581833815,1.1000130192401588e-05,0.38405769014041163,209
PARD6B,0.5101471816121764,5.2446282246835955e-90,0.38405589708735954,5703
ACTC1,0.4953064256010206,3.601138325312485e-84,0.38394746765025806,124
TUB,0.49728962305184826,6.2090531879969e-85,0.38370220982416714,8823
PITPNM1,0.5039142098023839,1.6076459216248901e-87,0.38366723532394653,6017
CISD1,0.4928586842373952,3.1029393369258896e-83,0.38339593726523863,1552
STAT5A,-0.5284031341259313,1.3572361453647488e-97,0.38325686234883954,8017
PODXL2,0.34784175282125274,1.5299699841987808e-39,0.3832215137497936,6152
PRPSAP2,0.5090061560623204,1.509243861419406e-89,0.3831807657062781,6409
GUCY2F,0.3113767389844054,1.2597428642351626e-31,0.38300478736844046,3441
KIAA0895,0.5572818059229231,1.3808384381236098e-110,0.382971331935956,4132
TMEM246,0.43827254115874636,3.101447421594585e-64,0.3829638924591251,8500
MBD2,-0.1792114591013642,3.592068948687295e-11,0.38288858750355037,4654
PPP2R1B,-0.41003748375671456,1.0974854056378375e-55,0.382745222861571,6288
NRP1,-0.1270786363824106,2.9374600515658886e-06,0.38265481781815386,5478
ARHGAP28,-0.08198769304177493,0.002620160694053222,0.38262263087022996,535
SEPT10,-0.14344549939142057,1.2694119971061904e-07,0.38254663998996774,7358
PCYT1B,0.48999837586776895,3.7598790174488884e-82,0.38253986641382737,5777
KRT8,0.08512819921312725,0.001779363001662475,0.382324582953195,4250
ANKH,0.3303775737974658,1.2888668239781153e-35,0.38224713616953476,385
NPAS2,0.3698642108748256,7.357807211771405e-45,0.3821303703070881,5418
LEPROT,-0.28503696421670793,1.4709954495638774e-26,0.3820809151108962,4320
SLC24A2,0.43961221053860267,1.1625704282827933e-64,0.381955189817629,7558
AKAP6,0.43936676677472775,1.39199393486466e-64,0.3817960530518605,293
HSDL2,-0.04039401811939649,0.13870068604669858,0.3817908492347197,3681
STS,-0.11988401780488402,1.0410087639005699e-05,0.3817832033361191,8058
ATP8B4,-0.15856649266669723,5.0073615542187246e-09,0.38175984357865583,737
BTN3A1,-0.48630515199515956,9.0977781283634e-81,0.3816989822615191,955
ZDHHC13,0.4922777558566305,5.1599417284279024e-83,0.3816947787796875,9346
NABP1,-0.5482390647392895,2.2156890201452626e-106,0.38159464350402067,5151
ANGPT1,-0.17150431527171991,2.4372695575564544e-10,0.3815935609206897,374
CDR1,-0.31078524701382326,1.6592589442208935e-31,0.3815487059595805,1393
NCAM1,0.42033175999413996,1.0411781551573487e-58,0.38149302423360193,5186
COL15A1,-0.25677409569191617,1.0781430637825123e-21,0.381367588619038,1690
FXR2,0.476181025272264,4.63876287139019e-77,0.381359393346219,3036
TPD52,0.5501292246614945,2.999911036001329e-107,0.38128810066582663,8620
TPD52L1,0.14368269798117467,1.209622148383061e-07,0.38124987715556935,8621
SELENBP1,-0.20308157114510542,5.501734902883409e-14,0.3812455531337634,7330
STX7,-0.1494681859647364,3.6396347403360655e-08,0.3811749939762926,8072
FAM107A,0.38469513581686815,1.1075332729527796e-48,0.38094826906460744,2757
ZBTB14,-0.274651016836081,1.0537540159804375e-24,0.38087841643113307,9306
TMEM132A,0.5246378075251591,5.439871518393986e-96,0.3807063446384356,8464
COBL,0.4829340719835861,1.6116922560737842e-79,0.3806465950101929,1679
CASP1,-0.4695806856969547,1.0405161482280131e-74,0.3806248124667821,1155
IFI44,-0.4990778836713902,1.259873335773176e-85,0.3804498196302675,3764
TCF4,-0.0770443054335942,0.004696912699540752,0.3804131518503461,8254
PPP1R1A,-0.09757528474078048,0.0003387263092261663,0.3803742744467945,6276
NR2E1,0.32147043280168414,1.0385658309977228e-33,0.38034086649155635,5454
EIF4EBP2,-0.10490849771536699,0.00011596508058105134,0.38031436767361015,2516
PNMA2,0.49284780988121846,3.1326485539651538e-83,0.38028795924325964,6141
SFRP4,-0.0860619731981095,0.0015821057609858517,0.3802648912251972,7422
ARHGEF6,-0.4042362996056072,4.987192480411121e-54,0.3801996200651055,562
CACNA1H,0.4689223888247165,1.7737909745501895e-74,0.38016187454517364,1074
PAX6,0.26581668395876973,3.457983517742586e-23,0.38009556594447486,5724
RNF5,0.35332011238501326,7.957547298332051e-41,0.380054758878382,6975
ACSS3,-0.05515457667864892,0.0431338985571522,0.380026805965725,120
PRMT1,0.4047601357666445,3.544335902377775e-54,0.3798936384567532,6381
CLCA2,-0.3292438191938582,2.2719257365012974e-35,0.37979331591385873,1568
INPP5J,0.5030025840865027,3.6775488517243227e-87,0.3797932651521309,3883
RHO,0.2711044623530746,4.346637042457087e-24,0.3797746567493762,6884
PCK1,-0.15290094816583658,1.745717189415046e-08,0.3797625161572218,5755
RGR,0.35592603875833445,1.9102422946423988e-41,0.37964872326564797,6864
COL1A2,-0.14987357821407632,3.340018998870915e-08,0.3795834837184372,1695
NCDN,0.5273415587088766,3.86032572356173e-97,0.37953848539900303,5197
CD248,-0.23027635049129488,1.2039832596151717e-17,0.3794426341964165,1272
CPE,0.327660257415524,4.994724202009263e-35,0.37943178412024364,1781
EXTL1,0.4577375301934556,1.2834523064152326e-70,0.3793703420095386,2721
UGT8,0.4124664015580037,2.1709307915422538e-56,0.3793169866224345,8966
MME,-0.36405907801783516,2.0389384429438958e-43,0.3793117988166334,4853
STK10,-0.5360695650961044,6.394551913054069e-101,0.3792893186049815,8030
CD28,-0.5016841430086679,1.211639298802454e-86,0.3791925426260851,1273
SOX2,0.49572554829736337,2.4861126703511043e-84,0.37914826460243095,7846
PTPRT,0.2753773962050083,7.86259997099653e-25,0.3791444653433945,6555
DOCK6,-0.1408508419982244,2.140857345426376e-07,0.37896289604029043,2291
TMEM135,-0.09914886253322149,0.00027073305220955417,0.37891789545505483,8466
CEND1,0.42188452877250454,3.567337086615591e-59,0.37881843953049876,1417
FOXN2,-0.5473536297215805,5.628595311498631e-106,0.3788182740235822,2991
CNR1,-0.034485402531150386,0.20625658177658102,0.3787764116452723,1666
CHRNB2,0.3752554128067938,3.163765614192138e-46,0.37875189086791733,1529
COL4A1,-0.1610814384887265,2.834917395664343e-09,0.3787304497333443,1699
UNC5B,0.48578236405398506,1.4237871157866651e-80,0.3787278389565296,8979
SERPINA3,0.4425554195341784,1.3257325367681457e-65,0.3786435268216064,7374
LMTK2,0.4491896696386492,9.175072373577987e-68,0.3784367887552874,4390
FMOD,-0.06742465116787037,0.013388531151372552,0.37841757650630425,2965
ARHGAP15,-0.47193515769038774,1.5295296970686371e-75,0.37840725108903167,529
ANKRD40,-0.07398699585615262,0.0066352797411524675,0.37819818697162105,401
MYO1C,-0.2220358896602542,1.7442371079484533e-16,0.37818864604581653,5112
CHST10,0.5185247471348718,1.97418210119176e-93,0.3780220257447639,1531
SCNN1B,-0.2727416954547841,2.2656252200187343e-24,0.3779964434083884,7272
HLA-E,-0.475658424777465,7.15187718117151e-77,0.37797089235731074,3592
ADAMTS2,-0.19095918713495338,1.6429704199580446e-12,0.3778685962045422,161
PRKCG,0.3957614296828474,1.1504092940594146e-51,0.37783277292515216,6367
ABAT,0.515311945856182,4.1680432877944185e-92,0.37781895061133014,15
PDE6H,0.30380168072307295,4.09117339412956e-30,0.3776496076948749,5808
RCAN1,0.14674332979898141,6.445285064807732e-08,0.3775524368897049,6796
AQP4,0.5330619978673522,1.3217563961246431e-99,0.37733062234357906,496
STMN4,0.33916340492512526,1.4685367164561783e-37,0.3773199774734553,8047
GLDC,0.4228123587342648,1.8759301903154574e-59,0.3773120935937491,3202
SSX2IP,0.5492530386425748,7.591844834806487e-107,0.3771179274949661,7981
DYNC1I1,0.4452551060912278,1.775481889551832e-66,0.3768579550946574,2378
GUCA1A,0.3955242532906904,1.336591560963008e-51,0.3767160204583249,3437
CPED1,-0.18613880381147313,5.9698558081242196e-12,0.3766796025489814,1784
OLFML1,-0.24741171897571843,3.299932336035175e-20,0.3766699628002121,5590
CAMK2B,0.4589765211384893,4.873985633622799e-71,0.37659464489802064,1112
AQP7,-0.30818661625074717,5.524262237052426e-31,0.3765600001370901,498
CTSG,-0.42236898392989625,2.550998568958187e-59,0.37654066493213817,1922
PPP4R4,0.4573954676886268,1.675582214532506e-70,0.37653601651377516,6309
ST5,0.5394229018284001,2.1061447583496118e-102,0.37652435334767126,7990
COL7A1,0.487469354302782,3.3463047509152157e-81,0.37650597806626557,1712
CDO1,-0.05367067224567095,0.04907729326898961,0.37643424438892564,1391
SDC2,-0.08697872162612015,0.001408197679881076,0.37641815370680176,7286
LRP1,-0.13511653427436385,6.575058251576106e-07,0.3763811341826554,4425
SHANK1,0.3097229193448669,2.717008034212999e-31,0.3763141079016658,7465
FKBP9,-0.1063580254696444,9.303916852030955e-05,0.3760895675812248,2943
NR5A2,-0.14266369755534736,1.4873826076120589e-07,0.3760790474820705,5463
LMCD1,-0.11320727163397531,3.164211195834878e-05,0.3758821004155556,4379
PLEKHB1,0.5602133759784222,5.6083156398177545e-112,0.37587727591585796,6080
DNAJA4,0.33032989582530625,1.3200243369949815e-35,0.3758674862597923,2243
APOO,0.5145187073248058,8.806097362876106e-92,0.3757748427428932,486
NPVF,0.21549171000559442,1.3527282876979358e-15,0.3757336985316232,5443
LSP1,-0.4587954627381873,5.616180027101434e-71,0.37563324599068454,4476
BTBD3,0.5222878663079331,5.31861057237796e-95,0.3755968571455258,945
MTUS2,0.464899579963245,4.50372157519064e-73,0.3755226925067905,5049
L1CAM,0.5040801195758686,1.3825174764434735e-87,0.3754110593554733,4255
TRHDE,-0.04869731541501275,0.07420685592696251,0.37529466137675066,8678
IL2RB,-0.4775652994902821,1.4682446705905249e-77,0.37527879108528145,3839
MITF,-0.04044211291310156,0.13823089439782607,0.37520338248724355,4825
NAV2,0.5281774067610759,1.6955859960082595e-97,0.3751203434119304,5178
EPB42,-0.47911368301002066,4.029395688828801e-78,0.37510331919808343,2608
COL9A3,0.471007354859024,3.2618591015934583e-75,0.37497144432765617,1717
MEIS1,0.4319792239480523,2.9379328201705633e-62,0.3749617332172573,4740
PAQR4,0.5328676603711882,1.6057865974721283e-99,0.3747834670442805,5699
AKR1C2,-0.08687710102662084,0.0014265683852037517,0.37459323831844554,304
CRHBP,-0.25283351166288276,4.629633851693266e-21,0.3745821206812088,1822
ARMC9,0.47942403008140067,3.106974117058362e-78,0.3745134811566372,590
PLS1,0.49080037998359805,1.8725567683286988e-82,0.3744909551132964,6108
TNS1,-0.2048036335973119,3.3359744198655905e-14,0.37447955833232305,8578
CRMP1,0.3507357053488755,3.2331810153763043e-40,0.37442433607185327,1832
SEC14L5,0.48705225405417446,4.790497540936209e-81,0.3743436159870671,7306
AKR1C1,-0.11339942390002532,3.067137165805229e-05,0.37420069854859184,303
ABCA1,-0.1130560566697672,3.2426469081731755e-05,0.3741538274244451,16
NR2F1,0.3271248982351949,6.511997237047477e-35,0.37414454689436094,5455
NEFM,0.3988173358788726,1.6470326831103223e-52,0.374127701403268,5279
SCD5,0.5413049324972691,3.0492301240587285e-103,0.37406018670242774,7249
LOX,-0.15149064356562542,2.3655578793868525e-08,0.37399942232835814,4397
GNAT1,0.308756396504971,4.248051821791694e-31,0.37383023640161206,3249
SLC2A1,0.5012682118335073,1.7630283634787667e-86,0.37382491366641724,7595
PHF24,0.22013041339605402,3.188434079271655e-16,0.3736156820632324,5936
TBC1D4,-0.3128184507181058,6.420134198894721e-32,0.3736045974031379,8216
SNX1,-0.16067631014415207,3.108875526215841e-09,0.3733010985331632,7804
ALDH3A2,-0.06624067326763626,0.015109797026264214,0.37325352181343713,325
LAMA2,0.028659371869695093,0.29358056254273046,0.37319329086778996,4264
ANO3,-0.09277451916033254,0.0006577241294454491,0.3731317126208073,411
ARHGEF40,-0.16812434142291052,5.493664592120661e-10,0.37311987749211867,561
IL16,-0.5059309922176157,2.5543663989330025e-88,0.3730236270018958,3824
ITGB5,-0.15186825182260183,2.181324500085221e-08,0.3730224374099491,3972
POSTN,-0.2273838408074833,3.114232654480443e-17,0.37301425826242207,6217
HRH3,0.2965910749428389,1.022582433643683e-28,0.3729713886281761,3666
BMP7,0.5150148828134633,5.516805258859741e-92,0.37279720039377945,897
SKAP2,-0.24659078770876663,4.4245302935598156e-20,0.37274156059825125,7505
VSIG10,-0.06996298832443808,0.010270119657503265,0.37263306648505123,9140
ZBBX,0.3534328071190631,7.483426051282553e-41,0.37261906051786864,9298
